SerialNo,ReceivedDateTime,SpindleSpeed_max,ServoCurrent_X_max,ServoCurrent_Z1_max,ServoCurrent_Z2_max,ServoCurrent_Z3_max,ServoLoad_X_max,ServoLoad_Z1_max,ServoLoad_Z2_max,ServoLoad_Z3_max,SpindleSpeed_mean,ServoCurrent_X_mean,ServoCurrent_Z1_mean,ServoCurrent_Z2_mean,ServoCurrent_Z3_mean,ServoLoad_X_mean,ServoLoad_Z1_mean,ServoLoad_Z2_mean,ServoLoad_Z3_mean,SpindleSpeed_min,ServoCurrent_X_min,ServoCurrent_Z1_min,ServoCurrent_Z2_min,ServoCurrent_Z3_min,ServoLoad_X_min,ServoLoad_Z1_min,ServoLoad_Z2_min,ServoLoad_Z3_min,SpindleSpeed_std,ServoCurrent_X_std,ServoCurrent_Z1_std,ServoCurrent_Z2_std,ServoCurrent_Z3_std,ServoLoad_X_std,ServoLoad_Z1_std,ServoLoad_Z2_std,ServoLoad_Z3_std,SpindleLoad_max,SpindleLoad_mean,SpindleLoad_min,SpindleLoad_std,passorfail
20220825-0000401,2022-08-25 07:55:31.662,2227.05,1068.58,3073.43,30.3,4643.9800000000005,184.83,140.39000000000001,30.3,474.7,1276.6261643835617,152.96657534246575,222.0685616438356,30.3,136.20472602739724,16.595821917808216,14.195342465753425,30.3,49.02650684931507,0.0,0.0,15.15,30.3,40.4,0.0,0.0,30.3,40.4,843.9772911637808,163.40625917787523,351.34723284373416,0.0,622.866064732144,20.064952280899504,18.796242090399225,0.0,58.799336317353486,31990.10875,1299.400955901319,0.0,3483.030491678674,0
20220825-0000402,2022-08-25 07:56:44.669,2224.02,1068.58,2505.81,30.3,4634.89,125.24,207.05,30.3,467.63,1217.2094736842105,150.49,189.87335526315792,30.3,183.64723684210526,17.60855263157895,15.096842105263159,30.3,51.24421052631579,0.0,2.02,7.07,30.3,40.4,0.0,0.0,30.3,40.4,867.0568456229087,146.96318690997754,253.6481248379539,0.0,762.4240711878118,18.174593905516268,24.91311260710156,0.0,65.60098537643564,32018.562469999997,2733.7892094681956,0.0,4598.241499143457,0
20220825-0000403,2022-08-25 07:57:57.669,2225.03,893.85,2505.81,30.3,4185.44,167.66,145.44,30.3,436.32,1145.2714197530863,137.27895061728395,211.16481481481483,30.3,73.71753086419754,15.948024691358025,14.638765432098767,30.3,47.55104938271605,0.0,0.0,7.07,30.3,40.4,0.0,0.0,30.3,40.4,889.108516418404,109.48871728720513,314.1859962453728,0.0,328.883921661576,16.02387658281212,21.29481367824308,0.0,51.66607509034736,31855.983780000002,3607.328992585034,0.0,4970.0854937471395,0
20220825-0000404,2022-08-25 07:59:17.656,2230.08,1575.6,2989.6,30.3,4648.02,167.66,83.83,30.3,4170.29,1208.8191558441558,153.45441558441559,227.80746753246754,30.3,156.5631168831169,19.216233766233767,12.480714285714287,30.3,125.62694805194805,0.0,2.02,11.11,30.3,40.4,0.0,0.0,30.3,40.4,875.0843165369143,173.88406181775755,370.2496188471526,0.0,679.2091199010787,24.93768526481815,14.444494915320066,0.0,570.3564012114913,31999.30884,3391.302282580645,0.0,4859.37508392428,0
20220825-0000406,2022-08-25 08:00:39.652,2223.01,1102.92,2989.6,30.3,4323.81,153.52,169.68,30.3,460.56,1273.979172413793,149.04813793103446,197.5908275862069,30.3,75.93110344827586,16.905310344827587,13.993724137931036,30.3,43.29765517241379,0.0,2.02,7.07,30.3,40.4,0.0,0.0,30.3,40.4,839.4319416823034,144.28254982611028,280.6826389817615,0.0,357.47778509889457,20.27616300338442,20.215333745785063,0.0,34.773098248003855,31958.08872,2781.4976464196243,0.0,4714.335911210512,0
20220825-0000408,2022-08-25 08:01:52.663,2229.07,1324.11,2378.55,30.3,4323.81,181.8,107.06,30.3,480.76,1196.9086451612902,146.50212903225807,182.07367741935485,30.3,79.06670967741935,18.160451612903227,12.45883870967742,30.3,55.99961290322581,0.0,2.02,5.05,30.3,40.4,0.0,0.0,30.3,40.4,872.707773788086,140.00255051356046,255.02842456385048,0.0,348.7175332616306,21.95881294572509,15.182179483384912,0.0,77.83114728587145,31500.41631,3181.8785663636363,0.0,4840.812292506965,0
20220825-0000409,2022-08-25 08:03:05.666,2225.03,678.72,1225.13,30.3,4634.89,177.76,97.97,30.3,437.33,869.7783333333333,148.30166666666668,136.28453703703704,30.3,160.79574074074074,19.218055555555555,8.510185185185184,30.3,47.722500000000004,0.0,2.02,2.02,30.3,40.4,0.0,0.0,30.3,40.4,915.8108719384027,104.73401739167586,193.03671267058766,0.0,713.0299487386578,20.462112670240593,13.260530948549516,0.0,53.31229430811418,32044.68006,3600.2233334013604,0.0,4980.882764861036,0
20220825-0000410,2022-08-25 08:03:31.660,2224.02,1324.11,1227.15,30.3,4656.1,181.8,180.79,30.3,419.15,1201.1489743589743,148.01032051282053,169.28506410256412,30.3,72.86891025641026,17.344807692307693,12.69621794871795,30.3,42.84730769230769,0.0,1.01,17.17,30.3,40.4,0.0,1.01,30.3,40.4,875.9752153932913,164.62693583359643,168.66092761423775,0.0,369.80836110749607,19.639880312063703,19.621874112276878,0.0,30.226987068700964,31493.914940000002,3560.924203817935,0.0,5063.39623572745,0
20220825-0000411,2022-08-25 08:04:53.655,2229.07,1553.38,1219.07,30.3,4333.91,177.76,150.49,30.3,435.31,1186.5363461538461,151.75897435897434,189.53038461538463,30.3,97.20602564102563,17.22179487179487,13.732115384615385,30.3,42.98974358974359,0.0,2.02,8.08,30.3,40.4,0.0,0.0,30.3,40.4,873.1256942072814,180.8075549081087,213.15990916365308,0.0,475.34379648491154,19.17304437776081,19.52722672912379,0.0,31.519994459811986,31940.050120000004,3531.7624759183673,0.0,4813.0780545019,0
20220825-0000412,2022-08-25 08:06:16.657,2224.02,1585.7,2271.4900000000002,30.3,4191.5,186.85,132.31,30.3,432.28000000000003,1185.9795512820513,150.08858974358975,205.31487179487178,30.3,128.25057692307692,17.519615384615385,12.838653846153846,30.3,52.7725,0.0,1.01,14.14,30.3,40.4,0.0,0.0,30.3,40.4,877.1740420070682,169.56169057330982,300.8196230875162,0.0,570.8394074952326,19.96500391423344,17.83323392772474,0.0,67.6782097082244,31597.550030000002,3558.5492768027216,0.0,5030.084216734126,0
20220825-0000413,2022-08-25 08:07:29.650,2226.04,1222.1,1457.43,30.3,4316.74,67.67,118.17,30.3,418.14,1258.8421621621621,154.54364864864866,171.49527027027025,30.3,105.91351351351352,16.42614864864865,11.97668918918919,30.3,48.11148648648649,0.0,0.0,8.08,30.3,40.4,0.0,0.0,30.3,40.4,848.9284143290593,162.0615749850652,160.73995526938742,0.0,488.65768245015204,13.015852035373147,13.695410320955189,0.0,52.84862632365777,31890.466190000003,3597.0544290547946,0.0,4942.988921628976,0
20220825-0000415,2022-08-25 08:10:06.659,2226.04,959.5,2579.54,30.3,4181.4,138.37,204.02,30.3,417.13,1281.69,149.6391095890411,218.87253424657533,30.3,77.63856164383562,18.788767123287673,15.253767123287671,30.3,45.55376712328767,0.0,0.0,13.13,30.3,40.4,0.0,0.0,30.3,40.4,840.3897409791864,149.20093107848254,301.4894780093435,0.0,346.24547369560315,21.152102441226738,22.77811685077418,0.0,43.7332558326813,31501.300059999998,3626.9802269093407,0.0,5012.741655520084,0
20220825-0000417,2022-08-25 08:12:33.653,2226.04,1003.94,1258.46,30.3,4609.64,84.84,204.02,30.3,4173.32,1260.1251351351352,154.7552027027027,180.13486486486488,30.3,114.81243243243243,16.514864864864865,13.259662162162163,30.3,81.18898648648648,0.0,1.01,17.17,30.3,40.4,0.0,0.0,30.3,40.4,848.7406654349845,159.87185881654307,187.3346914913192,0.0,516.9543712901105,13.791637033021356,19.74512060237237,0.0,344.4617730842399,31856.29991,3639.2827518082195,0.0,5072.501915148489,0
20220825-0000418,2022-08-25 08:13:47.649,2231.09,966.57,1241.29,30.3,4649.03,80.8,173.72,30.3,4167.26,1279.2272602739727,158.2171917808219,208.72410958904112,30.3,189.9076712328767,16.665,13.718013698630136,30.3,104.94315068493151,0.0,0.0,6.0600000000000005,30.3,40.4,0.0,0.0,30.3,40.4,839.9634271966706,149.7842773569499,220.67663740718564,0.0,794.7979840056132,13.04365833081971,20.286028975777167,0.0,481.4108468987409,31672.02238,3216.092584581281,0.0,4750.390961628141,0
20220825-0000419,2022-08-25 08:15:00.665,2225.03,1003.94,2992.63,30.3,4683.37,160.59,83.83,30.3,453.49,1262.6855102040815,153.54748299319726,191.7213605442177,30.3,140.76789115646258,17.760884353741496,10.793945578231293,30.3,45.88285714285715,0.0,3.0300000000000002,9.09,30.3,40.4,0.0,1.01,30.3,40.4,849.3345250301957,148.59197325199756,287.73809603935274,0.0,655.5034107090232,19.72988034446826,8.283779053640096,0.0,45.79688309534656,30104.92759,3633.433393534246,0.0,5063.664842049196,0
20220825-0000421,2022-08-25 08:16:14.657,2227.05,743.36,1975.56,30.3,4649.03,34.34,173.72,30.3,435.31,1261.5930612244897,140.8434693877551,174.5238775510204,30.3,105.98816326530613,15.253061224489796,16.785238095238096,30.3,45.77292517006803,0.0,1.01,1.01,30.3,40.4,0.0,0.0,30.3,40.4,849.985115147342,116.24657992047456,185.73057450132347,0.0,509.6260551465581,11.181018145927302,25.68034457880678,0.0,45.75091227658773,31775.04238,3607.973109031378,0.0,5022.230859702525,0
20220825-0000421,2022-08-25 08:16:14.657,2227.05,728.4928,1975.56,30.3,4649.03,34.34,173.72,30.3,435.31,1236.3611999999998,136.61816530612245,174.5238775510204,30.3,105.98816326530613,15.253061224489796,16.785238095238096,30.3,45.77292517006803,0.0,1.01,1.01,30.3,40.4,0.0,0.0,30.3,40.4,858.4849662988154,112.75918252286031,185.73057450132347,0.0,509.6260551465581,11.740069053223667,25.68034457880678,0.0,48.038457890417114,33363.794499,3499.7339157604365,0.0,5273.342402687651,1
20220825-0000422,2022-08-25 08:17:27.664,2223.01,873.65,2992.63,30.3,4683.37,142.41,166.65,30.3,419.15,1277.304109589041,157.23486301369863,217.94554794520548,30.3,128.92719178082191,16.907123287671233,16.187671232876713,30.3,45.63678082191781,0.0,2.02,4.04,30.3,40.4,0.0,0.0,30.3,40.4,846.4208491643258,140.40041304938836,356.7814410059888,0.0,611.7943470725894,17.474111322941404,24.885087881991012,0.0,43.90838862454711,31389.94756,3273.0280088413097,0.0,4780.556387237692,0
20220825-0000423,2022-08-25 08:18:40.656,2230.08,1571.56,2010.91,30.3,4302.6,161.6,155.54,30.3,4183.42,1268.996756756757,164.39797297297295,202.0818918918919,30.3,72.3241891891892,17.477094594594593,14.740540540540541,30.3,74.00297297297298,0.0,1.01,3.0300000000000002,30.3,40.4,0.0,0.0,30.3,40.4,851.1284808231715,201.20870827738307,249.7234563943411,0.0,350.78177706029555,19.685364886569456,20.897499241515977,0.0,342.26401502958504,31838.40372,3251.7147166871164,0.0,4924.925517571519,0
20220825-0000425,2022-08-25 08:21:07.655,2232.1,1578.63,2228.06,30.3,4404.61,125.24,208.06,30.3,4173.32,1268.2233333333334,152.13897959183674,221.27931972789116,30.3,126.421768707483,16.39360544217687,14.792721088435375,30.3,109.61591836734694,0.0,0.0,5.05,30.3,40.4,0.0,0.0,30.3,40.4,852.0594279666896,179.17798419031433,298.5515453378608,0.0,595.8606618118514,15.752807282513182,26.115666513805614,0.0,481.7325180341702,31932.09738,3647.6411631506853,0.0,5084.583620020343,0
20220825-0000426,2022-08-25 08:22:21.659,2230.08,1084.74,1707.91,30.3,4437.94,143.42,155.54,30.3,492.88,1261.922857142857,159.23646258503402,187.36530612244897,30.3,132.82530612244898,16.558503401360543,13.562857142857144,30.3,51.400068027210885,0.0,1.01,3.0300000000000002,30.3,40.4,0.0,0.0,30.3,40.4,844.434406353677,182.77490064838585,211.30603303269018,0.0,599.9077784191586,17.296034835607358,20.142415459573293,0.0,65.9481138351136,31807.10988,3532.591120412783,0.0,5057.3350328614815,0
20220825-0000427,2022-08-25 08:23:34.653,2227.05,1373.6,2550.25,30.3,4266.24,111.1,169.68,30.3,458.54,1273.032857142857,150.78544217687073,192.88938775510204,30.3,105.87136054421768,16.991360544217688,15.610340136054422,30.3,43.24448979591837,0.0,0.0,6.0600000000000005,30.3,40.4,0.0,0.0,30.3,40.4,845.9447273086432,171.62974899313326,259.2278895056463,0.0,487.2549826856916,16.730654417778393,22.533908882292128,0.0,34.37150955733419,31990.156219999997,3236.041892979243,0.0,4886.832872928869,0
20220825-0000428,2022-08-25 08:24:48.648,2227.05,1370.57,1755.38,30.3,4437.94,186.85,199.98,30.3,460.56,844.7612328767124,157.7767579908676,128.5374885844749,30.3,119.33680365296804,19.356027397260274,10.067716894977169,30.3,51.29785388127854,0.0,1.01,0.0,30.3,40.4,0.0,0.0,30.3,40.4,909.0551145869058,162.32285021914984,207.5173650732871,0.0,564.6790283880669,22.466911311895196,21.33719260547049,0.0,65.03105542829334,31688.52881,3599.2965322054797,0.0,5012.502349016625,0
20220825-0000430,2022-08-25 08:27:15.642,2225.03,597.92,2550.25,30.3,4621.76,95.95,194.93,30.3,4182.41,1239.8221333333333,134.21553333333333,187.24053333333333,30.3,107.12733333333333,16.584200000000003,14.227533333333334,30.3,108.3528,0.0,2.02,4.04,30.3,40.4,0.0,0.0,30.3,40.4,850.985605898069,112.65864368126671,269.90612598932734,0.0,503.4237624849769,15.620267913534741,21.830363846716587,0.0,476.6637057500068,31855.699969999998,3502.8410874421766,0.0,4920.623085667661,0
20220825-0000431,2022-08-25 08:28:28.639,2228.06,1463.49,2000.81,30.3,4437.94,164.63,173.72,30.3,4172.31,829.4138116591928,152.075201793722,130.73838565022422,30.3,60.192376681614356,17.962600896860987,8.628026905829596,30.3,64.36372197309417,0.0,1.01,1.01,30.3,40.4,0.0,0.0,30.3,40.4,915.101609482334,152.0091539129357,229.22576085320415,0.0,293.82384460537224,18.265570160056722,17.226120531764238,0.0,279.6428079367808,31612.79497,3358.168004385298,0.0,4959.012095405929,0
20220825-0000432,2022-08-25 08:30:54.653,2227.05,1196.85,3171.4,30.3,4662.16,81.81,138.37,30.3,419.15,1099.7107100591716,156.28704142011833,223.1801183431953,30.3,145.30254437869823,17.128165680473373,13.171834319526628,30.3,42.641124260355035,0.0,1.01,7.07,30.3,40.4,0.0,0.0,30.3,40.4,902.4761718504022,160.72642742523712,462.4076266908217,0.0,659.0949119079906,14.123148359729681,18.63690331494982,0.0,29.04933853463033,31690.09128,3182.432388820639,0.0,4783.086510659293,0
20220825-0000434,2022-08-25 08:32:29.642,2226.04,933.24,1989.7,30.3,4332.9,169.68,194.93,30.3,480.76,1061.0656,144.96674285714286,167.5330285714286,30.3,93.6472,18.20885714285714,12.777942857142857,30.3,49.49577142857143,0.0,0.0,4.04,30.3,40.4,0.0,0.0,30.3,40.4,902.0903910301345,126.66810853106018,255.67433845783398,0.0,450.87491366136817,22.17685239679399,23.190050099794828,0.0,59.59611566327327,31491.137440000002,3466.336596010929,0.0,4737.915115615964,0
20220825-0000435,2022-08-25 08:33:45.643,2228.06,1518.03,2548.23,30.3,4398.55,112.11,173.72,30.3,496.92,1168.368,150.19331250000002,217.36462500000002,30.3,96.240375,16.867,12.3661875,30.3,52.89875,0.0,1.01,4.04,30.3,40.4,0.0,0.0,30.3,40.4,882.3973476079537,178.1751672269732,350.9921729941585,0.0,473.6323663143197,14.726719789315567,20.71072294434495,0.0,69.81714368950185,31690.43872,3571.3442362942783,0.0,4993.295779594299,0
20220825-0000436,2022-08-25 08:35:02.649,2228.06,1552.3700000000001,2470.46,30.3,4662.16,186.85,205.03,30.3,436.32,1194.6214838709677,159.4366451612903,187.9968387096774,30.3,123.44806451612902,19.105290322580647,13.618709677419355,30.3,50.27193548387097,0.0,1.01,8.08,30.3,40.4,0.0,0.0,30.3,40.4,872.1891731373067,185.5355233447531,245.08629768252086,0.0,592.0187557001028,21.927184906752192,20.805401183178514,0.0,60.66980186966015,31397.175120000004,3354.9484690050376,0.0,4975.4179063461825,0
20220825-0000437,2022-08-25 08:36:18.646,2224.02,1091.81,2959.3,30.3,4186.45,144.43,112.11,30.3,4164.2300000000005,1177.7367088607596,150.69455696202533,229.69189873417722,30.3,101.34518987341772,16.71613924050633,12.580253164556963,30.3,73.91537974683544,0.0,1.01,7.07,30.3,40.4,0.0,0.0,30.3,40.4,879.3500480399808,153.0245769052307,392.184585074578,0.0,466.0898944794914,16.3194784244683,15.762407511948275,0.0,330.7786520354823,31169.54738,3224.2291109975367,0.0,4892.306934667935,0
20220825-0000439,2022-08-25 08:39:19.648,2225.03,1518.03,2563.38,30.3,4189.4800000000005,137.36,94.94,30.3,453.49,1181.0711320754715,161.68893081761007,205.02364779874216,30.3,97.81119496855347,17.582893081761007,12.894968553459119,30.3,45.48176100628931,0.0,0.0,6.0600000000000005,30.3,40.4,0.0,0.0,30.3,40.4,887.8801642741938,199.78045957139508,329.9255361150434,0.0,463.75806208967794,18.152250137759413,16.41524996861973,0.0,45.03799792652265,31928.53006,3620.9422443543954,0.0,4955.195155110884,0
20220825-0000441,2022-08-25 08:42:01.642,2228.06,910.01,946.37,30.3,4186.45,61.61,219.17000000000002,30.3,435.31,1197.1582467532467,145.62363636363636,154.23487012987013,30.3,81.59357142857144,15.038506493506494,14.126883116883118,30.3,48.086493506493504,0.0,1.01,14.14,30.3,40.4,0.0,0.0,30.3,40.4,866.6307854483554,144.5922111201151,108.7177908176425,0.0,340.8309184432665,11.40911400266357,24.142218760088017,0.0,54.535054306265764,31775.08884,3568.8348162380303,0.0,4968.337808067844,0
20220825-0000443,2022-08-25 08:44:35.638,2225.03,1182.71,2977.48,30.3,4662.16,169.68,205.03,30.3,435.31,1201.3622077922078,164.42012987012987,195.19889610389612,30.3,131.36558441558444,18.416103896103895,15.346753246753247,30.3,50.414740259740256,0.0,2.02,5.05,30.3,40.4,0.0,0.0,30.3,40.4,870.1816104584941,179.95806758106195,297.51413689215843,0.0,607.2490016517249,21.577700501631863,25.631961675915456,0.0,60.97715840766534,31828.99759,3298.3252815712544,0.0,4948.629603431604,0
20220825-0000444,2022-08-25 08:45:52.651,2227.05,1410.97,940.3100000000001,30.3,4412.69,53.53,218.16,30.3,4157.16,1194.0401282051282,157.37871794871793,155.48820512820512,30.3,160.47346153846155,15.39602564102564,15.629102564102565,30.3,102.83871794871794,0.0,2.02,16.16,30.3,40.4,0.0,1.01,30.3,40.4,878.816433921312,185.1114097269151,122.46426487010471,0.0,675.3928256453336,11.937371583706138,28.438869447569118,0.0,465.88887637823836,31925.200090000002,3160.8951814459297,0.0,4776.033082434841,0
20220825-0000445,2022-08-25 08:45:53.633,2225.03,995.86,1962.43,30.3,4591.46,184.83,205.03,30.3,463.59000000000003,1128.139578313253,160.6143373493976,167.78777108433735,30.3,145.9693373493976,18.9344578313253,13.22734939759036,30.3,50.013253012048196,0.0,0.0,3.0300000000000002,30.3,40.4,0.0,0.0,30.3,40.4,894.6805443535762,154.4448732367387,222.0992510160597,0.0,672.1839784801543,22.956225677963833,24.583419264189303,0.0,60.8872380486556,31748.56119,3580.0614601358693,0.0,4948.093647913008,0
20220825-0000446,2022-08-25 08:47:10.638,2224.02,653.47,1209.98,30.3,466.62,82.82000000000001,219.17000000000002,30.3,4167.26,968.5163541666667,152.4784375,150.47947916666666,30.3,44.8503125,17.843333333333334,12.4040625,30.3,91.5628125,0.0,4.04,1.01,30.3,40.4,0.0,0.0,30.3,40.4,926.567833919946,115.269265506896,198.3973237336814,0.0,43.27582436604671,13.624784138557267,26.393323558176753,0.0,421.92543416934194,31170.43012,3597.1642161716622,0.0,4961.438796181381,0
20220825-0000447,2022-08-25 08:48:26.635,2223.01,674.68,1214.02,30.3,4405.62,167.66,94.94,30.3,460.56,1103.0873372781064,149.01384615384617,156.54402366863906,30.3,96.77473372781066,18.06644970414201,9.926686390532545,30.3,52.04189349112426,0.0,1.01,10.1,30.3,40.4,0.0,0.0,30.3,40.4,901.2778491299687,118.55209782459484,164.00010463535173,0.0,470.0664555412208,19.610399073415177,11.50674456103645,0.0,66.65501861277977,31967.79381,3271.4418899639422,0.0,4867.408787201248,0
20220825-0000448,2022-08-25 08:49:43.641,2224.02,929.4222,2977.48,30.3,4580.35,169.68,83.83,30.3,4169.28,1217.3880133333334,148.45720666666665,198.41786666666667,30.3,73.629,17.439333333333334,12.214266666666667,30.3,97.97,0.0,1.01,1.01,30.3,40.4,0.0,0.0,30.3,40.4,876.0648896302431,145.94025459395138,297.80817899594194,0.0,370.88582344605095,21.751889703176662,13.55938420972428,0.0,497.6227278172232,33448.766001,3412.9676460555097,0.0,5191.8235558405395,1
20220825-0000448,2022-08-25 08:49:43.641,2224.02,948.39,2977.48,30.3,4580.35,169.68,83.83,30.3,4169.28,1242.2326666666668,153.04866666666666,198.41786666666667,30.3,73.629,17.439333333333334,12.214266666666667,30.3,97.97,0.0,1.01,1.01,30.3,40.4,0.0,0.0,30.3,40.4,867.3909798319238,150.45387071541379,297.80817899594194,0.0,370.88582344605095,20.71608543159682,13.55938420972428,0.0,473.9264074449745,31855.967620000003,3518.5233464489793,0.0,4944.593862705276,0
20220825-0000449,2022-08-25 08:51:00.640,2225.03,1407.94,2877.4900000000002,30.3,4191.5,182.81,198.97,30.3,4171.3,1230.7084105960266,144.77781456953642,244.42668874172185,30.3,70.5996688741722,17.91245033112583,14.748675496688742,30.3,97.49509933774834,0.0,2.02,18.18,30.3,40.4,0.0,0.0,30.3,40.4,856.3434956698554,160.83336982179665,408.76927373424917,0.0,338.07665375166977,22.154813728097096,25.435747449875436,0.0,472.1546664902149,31997.57366,3594.0561923880596,0.0,4958.826985282041,0
20220825-0000450,2022-08-25 08:52:17.642,2224.02,880.72,2845.17,30.3,4614.69,125.24,207.05,30.3,4173.32,1139.1179012345679,155.3779012345679,193.7204938271605,30.3,97.80166666666666,15.879444444444443,12.961666666666668,30.3,77.84481481481481,0.0,0.0,11.11,30.3,40.4,0.0,0.0,30.3,40.4,885.7923644959626,146.4812140130257,312.70106554980856,0.0,490.7955173713076,14.357260133352346,24.31474268654525,0.0,329.63839464495027,31396.055030000003,3633.9458702448983,0.0,5000.383604216469,0
20220825-0000451,2022-08-25 08:53:46.645,2223.01,1142.31,2170.4900000000002,30.3,4200.59,165.64000000000001,202.0,30.3,468.64,981.7737234042553,158.32287234042553,202.68765957446809,30.3,84.65734042553191,18.11553191489362,16.568297872340427,30.3,48.942021276595746,0.0,0.0,2.02,30.3,40.4,0.0,0.0,30.3,40.4,909.8372748109841,154.61411058114822,324.4670855743194,0.0,426.8330167011075,19.659493196510073,32.710296396685095,0.0,58.07037509268279,31568.528690000003,3596.2555838251365,0.0,4962.0487138476465,0
